Order ID,Customer ID,Product ID,Category,Sub-Category,Segment,Ship Mode,Payment Mode,Return Status,Order Date,Region,Sales,Profit,Category.1,City,Country,Customer ID.1,Customer Name,Order ID.1,Payment Mode.1,Product ID.1,Product Name,Profit.1,Region.1,Return Status.1,Row ID,Sales.1,Segment.1,Ship Date,Ship Mode.1,State,Sub-Category.1,Order Date.1
ORD100082,CUST3247,PROD40787,Electronics,Cameras,Corporate,Standard,Card,Not Returned,2021-02-05,West,806.15,56.86,Electronics,Toronto,India,CUST3247,Bailey Bauer,ORD100082,Card,PROD40787,Sing Cameras,56.86,West,Not Returned,83,806.15,Corporate,2021-02-06,Standard,Bavaria,Cameras,2021-02-05
ORD100083,CUST8796,PROD73987,Electronics,Mobiles,Home Office,Standard,Online,Returned,2021-04-19,West,705.82,141.08,Electronics,Mumbai,India,CUST8796,Carrie Quinn,ORD100083,Online,PROD73987,Pay Mobiles,141.08,West,Returned,84,705.82,Home Office,2021-04-24,Standard,Bavaria,Mobiles,2021-04-19
ORD100084,CUST3278,PROD66219,Electronics,Accessories,Home Office,First Class,Online,Returned,2022-06-26,West,265.7,104.24,Electronics,Houston,UK,CUST3278,Nicole Lewis,ORD100084,Online,PROD66219,Number Accessories,104.24,West,Returned,85,265.7,Home Office,2022-06-28,First Class,Bavaria,Accessories,2022-06-26
ORD100085,CUST9521,PROD94161,Electronics,Mobiles,Corporate,Standard,COD,Returned,2025-03-25,West,471.95,21.73,Electronics,Toronto,USA,CUST9521,Ian Moore,ORD100085,COD,PROD94161,Six Mobiles,21.73,West,Returned,86,471.95,Corporate,2025-03-30,Standard,California,Mobiles,2025-03-25
ORD100086,CUST7292,PROD51103,Electronics,Laptops,Home Office,First Class,COD,Returned,2022-09-17,South,983.0,175.11,Electronics,Mumbai,USA,CUST7292,Krista Hull,ORD100086,COD,PROD51103,Family Laptops,175.11,South,Returned,87,983.0,Home Office,2022-09-20,First Class,Delhi,Laptops,2022-09-17
ORD100087,CUST7963,PROD20207,Furniture,Beds,Corporate,Standard,COD,Returned,2024-11-09,North,1827.83,105.13,Furniture,Delhi,Germany,CUST7963,Randy Oneal,ORD100087,COD,PROD20207,Agree Beds,105.13,North,Returned,88,1827.83,Corporate,2024-11-14,Standard,Delhi,Beds,2024-11-09
ORD100088,CUST1542,PROD62514,Clothing,Shirts,Home Office,Same Day,Card,Not Returned,2023-07-08,South,146.48,9.32,Clothing,Los Angeles,USA,CUST1542,Daniel Boyer,ORD100088,Card,PROD62514,Month Shirts,9.32,South,Not Returned,89,146.48,Home Office,2023-07-13,Same Day,Maharashtra,Shirts,2023-07-08
ORD100089,CUST3406,PROD63093,Clothing,Shirts,Consumer,Standard,COD,Not Returned,2021-07-29,North,728.14,147.22,Clothing,Houston,Germany,CUST3406,Shawn Lee,ORD100089,COD,PROD63093,Product Shirts,147.22,North,Not Returned,90,728.14,Consumer,2021-08-08,Standard,Delhi,Shirts,2021-07-29
ORD100090,CUST2924,PROD45907,Clothing,Pants,Corporate,Same Day,Online,Returned,2024-02-25,West,1237.29,-135.39,Clothing,Los Angeles,USA,CUST2924,Taylor Martinez,ORD100090,Online,PROD45907,Deep Pants,-135.39,West,Returned,91,1237.29,Corporate,2024-03-02,Same Day,Ontario,Pants,2024-02-25
ORD100091,CUST6071,PROD89914,Furniture,Tables,Home Office,Same Day,Online,Not Returned,2022-01-17,West,192.63,56.46,Furniture,Houston,UK,CUST6071,Amber Brown,ORD100091,Online,PROD89914,A Tables,56.46,West,Not Returned,92,192.63,Home Office,2022-01-27,Same Day,California,Tables,2022-01-17
ORD100092,CUST3088,PROD18814,Clothing,Jackets,Home Office,Second Class,Online,Returned,2025-03-09,West,1519.42,289.05,Clothing,Munich,UK,CUST3088,Crystal Gonzales,ORD100092,Online,PROD18814,Eye Jackets,289.05,West,Returned,93,1519.42,Home Office,2025-03-10,Second Class,Delhi,Jackets,2025-03-09
ORD100093,CUST6258,PROD56080,Electronics,Laptops,Consumer,Standard,Online,Returned,2025-03-08,North,669.86,146.4,Electronics,Mumbai,India,CUST6258,Gabriel Parker,ORD100093,Online,PROD56080,Manager Laptops,146.4,North,Returned,94,669.86,Consumer,2025-03-16,Standard,California,Laptops,2025-03-08
ORD100094,CUST3627,PROD49916,Electronics,Accessories,Corporate,Standard,Online,Returned,2020-12-20,South,22.38,6.62,Electronics,Los Angeles,USA,CUST3627,Jennifer Guerra,ORD100094,Online,PROD49916,Near Accessories,6.62,South,Returned,95,22.38,Corporate,2020-12-24,Standard,New York,Accessories,2020-12-20
ORD100095,CUST9883,PROD83324,Clothing,Pants,Corporate,First Class,Online,Not Returned,2024-11-18,South,1011.08,31.18,Clothing,Delhi,UK,CUST9883,William James,ORD100095,Online,PROD83324,Huge Pants,31.18,South,Not Returned,96,1011.08,Corporate,2024-11-28,First Class,Texas,Pants,2024-11-18
ORD100096,CUST9656,PROD46223,Electronics,Laptops,Consumer,Second Class,Card,Returned,2024-12-02,South,405.13,134.96,Electronics,Delhi,UK,CUST9656,Kevin Martin,ORD100096,Card,PROD46223,Step Laptops,134.96,South,Returned,97,405.13,Consumer,2024-12-10,Second Class,Ontario,Laptops,2024-12-02
ORD100097,CUST6995,PROD95471,Clothing,Shirts,Home Office,Second Class,Card,Not Returned,2023-12-27,South,1881.72,-1.36,Clothing,Houston,Germany,CUST6995,James Edwards,ORD100097,Card,PROD95471,Hard Shirts,-1.36,South,Not Returned,98,1881.72,Home Office,2023-12-31,Second Class,California,Shirts,2023-12-27
ORD100098,CUST3988,PROD93097,Clothing,Pants,Corporate,Second Class,Card,Not Returned,2025-08-09,East,824.48,272.37,Clothing,Houston,UK,CUST3988,Tanya Jennings,ORD100098,Card,PROD93097,Mention Pants,272.37,East,Not Returned,99,824.48,Corporate,2025-08-16,Second Class,New York,Pants,2025-08-09
ORD100099,CUST7312,PROD90968,Furniture,Chairs,Consumer,Standard,COD,Not Returned,2022-05-31,North,932.26,124.37,Furniture,New York City,India,CUST7312,Thomas Cole,ORD100099,COD,PROD90968,Left Chairs,124.37,North,Not Returned,100,932.26,Consumer,2022-06-05,Standard,Ontario,Chairs,2022-05-31
ORD100100,CUST6205,PROD74570,Furniture,Beds,Consumer,First Class,Online,Returned,2024-12-22,West,1230.69,16.79,Furniture,Los Angeles,India,CUST6205,Mary Gonzales,ORD100100,Online,PROD74570,Hold Beds,16.79,West,Returned,101,1230.69,Consumer,2024-12-29,First Class,Maharashtra,Beds,2024-12-22
ORD100101,CUST8360,PROD80324,Furniture,Beds,Home Office,Same Day,COD,Not Returned,2023-08-08,North,121.44,2.29,Furniture,Los Angeles,USA,CUST8360,Elizabeth Smith DDS,ORD100101,COD,PROD80324,Official Beds,2.29,North,Not Returned,102,121.44,Home Office,2023-08-11,Same Day,Delhi,Beds,2023-08-08
ORD100102,CUST1081,PROD32687,Furniture,Chairs,Consumer,Second Class,Online,Returned,2020-12-18,West,1644.96,385.23,Furniture,New York City,USA,CUST1081,Kristina Murray,ORD100102,Online,PROD32687,Store Chairs,385.23,West,Returned,103,1644.96,Consumer,2020-12-23,Second Class,Ontario,Chairs,2020-12-18
ORD100103,CUST9498,PROD71523,Clothing,Shirts,Corporate,Standard,COD,Not Returned,2023-10-18,East,1552.34,245.54,Clothing,Houston,Canada,CUST9498,Crystal Thornton,ORD100103,COD,PROD71523,Alone Shirts,245.54,East,Not Returned,104,1552.34,Corporate,2023-10-21,Standard,Texas,Shirts,2023-10-18
ORD100104,CUST3452,PROD17983,Clothing,Shirts,Home Office,Same Day,COD,Not Returned,2022-12-12,North,1240.49,-136.5,Clothing,Toronto,UK,CUST3452,Monica Spencer PhD,ORD100104,COD,PROD17983,Fact Shirts,-136.5,North,Not Returned,105,1240.49,Home Office,2022-12-18,Same Day,Maharashtra,Shirts,2022-12-12
ORD100105,CUST6839,PROD65581,Furniture,Chairs,Corporate,First Class,Card,Not Returned,2020-10-04,West,1188.95,25.47,Furniture,New York City,UK,CUST6839,Katelyn Thomas,ORD100105,Card,PROD65581,Establish Chairs,25.47,West,Not Returned,106,1188.95,Corporate,2020-10-13,First Class,Maharashtra,Chairs,2020-10-04
ORD100106,CUST4882,PROD30444,Clothing,Shoes,Consumer,Same Day,Online,Returned,2025-05-01,South,1096.04,383.27,Clothing,Munich,India,CUST4882,Sandra Rivera,ORD100106,Online,PROD30444,Relationship Shoes,383.27,South,Returned,107,1096.04,Consumer,2025-05-05,Same Day,New York,Shoes,2025-05-01
ORD100107,CUST2883,PROD80061,Electronics,Mobiles,Consumer,Same Day,Card,Not Returned,2021-10-24,East,1027.01,297.89,Electronics,Toronto,India,CUST2883,Kelly Dalton,ORD100107,Card,PROD80061,Grow Mobiles,297.89,East,Not Returned,108,1027.01,Consumer,2021-10-28,Same Day,California,Mobiles,2021-10-24
ORD100108,CUST4227,PROD31389,Electronics,Cameras,Corporate,Standard,Card,Not Returned,2022-04-20,South,1386.0,396.82,Electronics,Houston,UK,CUST4227,Edwin Acevedo,ORD100108,Card,PROD31389,That Cameras,396.82,South,Not Returned,109,1386.0,Corporate,2022-04-30,Standard,California,Cameras,2022-04-20
ORD100109,CUST8120,PROD99890,Electronics,Cameras,Home Office,Standard,Online,Returned,2023-04-08,North,108.12,11.24,Electronics,Delhi,India,CUST8120,Dr. Jonathan Torres,ORD100109,Online,PROD99890,Box Cameras,11.24,North,Returned,110,108.12,Home Office,2023-04-12,Standard,Delhi,Cameras,2023-04-08
ORD100110,CUST9701,PROD59221,Electronics,Laptops,Home Office,Same Day,Card,Returned,2023-11-06,North,484.86,45.72,Electronics,New York City,Germany,CUST9701,Brett Jackson,ORD100110,Card,PROD59221,Today Laptops,45.72,North,Returned,111,484.86,Home Office,2023-11-07,Same Day,Delhi,Laptops,2023-11-06
ORD100111,CUST5736,PROD65318,Clothing,Jackets,Consumer,First Class,Online,Not Returned,2022-07-01,South,1349.01,463.67,Clothing,Toronto,UK,CUST5736,Dr. Thomas Lamb,ORD100111,Online,PROD65318,Left Jackets,463.67,South,Not Returned,112,1349.01,Consumer,2022-07-05,First Class,New York,Jackets,2022-07-01
ORD100112,CUST5253,PROD22006,Clothing,Shirts,Corporate,First Class,Card,Returned,2021-06-15,West,1816.54,577.39,Clothing,Houston,Germany,CUST5253,Joann Murphy,ORD100112,Card,PROD22006,Meeting Shirts,577.39,West,Returned,113,1816.54,Corporate,2021-06-19,First Class,Delhi,Shirts,2021-06-15
ORD100113,CUST4605,PROD10465,Clothing,Shirts,Consumer,Second Class,COD,Not Returned,2023-03-24,West,171.93,17.19,Clothing,Munich,UK,CUST4605,Donna Johnson,ORD100113,COD,PROD10465,Inside Shirts,17.19,West,Not Returned,114,171.93,Consumer,2023-03-29,Second Class,New York,Shirts,2023-03-24
ORD100114,CUST8774,PROD21686,Electronics,Accessories,Corporate,Standard,Online,Returned,2025-04-19,North,635.48,-83.56,Electronics,Los Angeles,USA,CUST8774,Tracy Sanchez,ORD100114,Online,PROD21686,Character Accessories,-83.56,North,Returned,115,635.48,Corporate,2025-04-26,Standard,Delhi,Accessories,2025-04-19
ORD100115,CUST1278,PROD58187,Electronics,Accessories,Home Office,Second Class,COD,Not Returned,2022-11-30,South,1941.73,246.69,Electronics,Munich,Germany,CUST1278,Anthony Smith,ORD100115,COD,PROD58187,Sea Accessories,246.69,South,Not Returned,116,1941.73,Home Office,2022-12-09,Second Class,Maharashtra,Accessories,2022-11-30
ORD100116,CUST3592,PROD14361,Furniture,Tables,Home Office,Same Day,Online,Returned,2020-11-26,West,138.2,-14.71,Furniture,Houston,USA,CUST3592,Michelle Stephens,ORD100116,Online,PROD14361,Wall Tables,-14.71,West,Returned,117,138.2,Home Office,2020-12-05,Same Day,Ontario,Tables,2020-11-26
ORD100117,CUST6684,PROD69711,Furniture,Sofas,Corporate,Second Class,Online,Returned,2023-10-22,West,1723.05,45.72,Furniture,Munich,Germany,CUST6684,Anna Klein,ORD100117,Online,PROD69711,Example Sofas,45.72,West,Returned,118,1723.05,Corporate,2023-10-23,Second Class,Ontario,Sofas,2023-10-22
ORD100118,CUST9823,PROD14928,Electronics,Cameras,Home Office,Second Class,COD,Returned,2021-06-25,North,894.6,194.53,Electronics,Mumbai,USA,CUST9823,Kevin Roberson,ORD100118,COD,PROD14928,Vote Cameras,194.53,North,Returned,119,894.6,Home Office,2021-06-29,Second Class,New York,Cameras,2021-06-25
ORD100119,CUST4132,PROD20431,Electronics,Accessories,Corporate,First Class,Online,Returned,2023-01-09,West,1441.24,126.69,Electronics,Toronto,USA,CUST4132,Alexis Holt,ORD100119,Online,PROD20431,State Accessories,126.69,West,Returned,120,1441.24,Corporate,2023-01-18,First Class,California,Accessories,2023-01-09
ORD100120,CUST4473,PROD15107,Clothing,Jackets,Consumer,Same Day,Online,Returned,2023-06-21,North,1151.93,-114.9,Clothing,New York City,USA,CUST4473,Michael Gonzalez,ORD100120,Online,PROD15107,Follow Jackets,-114.9,North,Returned,121,1151.93,Consumer,2023-06-22,Same Day,Delhi,Jackets,2023-06-21
ORD100121,CUST4585,PROD93904,Furniture,Tables,Corporate,Same Day,Online,Returned,2023-10-03,North,1936.47,744.66,Furniture,New York City,USA,CUST4585,Mikayla Harvey,ORD100121,Online,PROD93904,Stage Tables,744.66,North,Returned,122,1936.47,Corporate,2023-10-05,Same Day,Maharashtra,Tables,2023-10-03
ORD100122,CUST4652,PROD93212,Electronics,Cameras,Home Office,Standard,Card,Not Returned,2022-11-27,East,725.61,58.23,Electronics,Delhi,USA,CUST4652,Lori Dixon,ORD100122,Card,PROD93212,My Cameras,58.23,East,Not Returned,123,725.61,Home Office,2022-12-06,Standard,Ontario,Cameras,2022-11-27
ORD100123,CUST4006,PROD28333,Clothing,Shirts,Home Office,Same Day,Online,Returned,2022-07-17,West,366.43,-13.68,Clothing,Los Angeles,Germany,CUST4006,Ellen Brown,ORD100123,Online,PROD28333,Gas Shirts,-13.68,West,Returned,124,366.43,Home Office,2022-07-27,Same Day,Maharashtra,Shirts,2022-07-17
ORD100124,CUST9941,PROD84818,Electronics,Cameras,Home Office,Second Class,Card,Not Returned,2021-05-16,West,383.25,2.28,Electronics,Munich,Germany,CUST9941,Jeremy Burns,ORD100124,Card,PROD84818,Resource Cameras,2.28,West,Not Returned,125,383.25,Home Office,2021-05-24,Second Class,California,Cameras,2021-05-16
ORD100125,CUST1396,PROD42010,Clothing,Pants,Consumer,First Class,Card,Not Returned,2024-03-16,North,798.1,-148.44,Clothing,Los Angeles,USA,CUST1396,Tamara Wood,ORD100125,Card,PROD42010,Go Pants,-148.44,North,Not Returned,126,798.1,Consumer,2024-03-22,First Class,Delhi,Pants,2024-03-16
ORD100126,CUST9080,PROD73347,Clothing,Shirts,Home Office,First Class,Card,Not Returned,2025-06-05,South,898.19,-119.99,Clothing,Munich,UK,CUST9080,Donald Pierce,ORD100126,Card,PROD73347,Production Shirts,-119.99,South,Not Returned,127,898.19,Home Office,2025-06-10,First Class,Bavaria,Shirts,2025-06-05
ORD100127,CUST2279,PROD43321,Electronics,Laptops,Home Office,Same Day,COD,Returned,2023-02-20,West,1968.1,-314.09,Electronics,Houston,India,CUST2279,Pedro Baker,ORD100127,COD,PROD43321,Himself Laptops,-314.09,West,Returned,128,1968.1,Home Office,2023-02-28,Same Day,Ontario,Laptops,2023-02-20
ORD100128,CUST1085,PROD91510,Furniture,Sofas,Corporate,Same Day,COD,Returned,2025-06-18,South,158.04,45.43,Furniture,Houston,USA,CUST1085,Alexa Dudley,ORD100128,COD,PROD91510,Game Sofas,45.43,South,Returned,129,158.04,Corporate,2025-06-23,Same Day,Bavaria,Sofas,2025-06-18
ORD100129,CUST8715,PROD97449,Clothing,Jackets,Consumer,Standard,Card,Returned,2022-04-21,South,937.42,327.33,Clothing,Mumbai,Canada,CUST8715,Peter White,ORD100129,Card,PROD97449,Space Jackets,327.33,South,Returned,130,937.42,Consumer,2022-04-30,Standard,Texas,Jackets,2022-04-21
ORD100130,CUST8809,PROD52151,Electronics,Laptops,Consumer,Second Class,Online,Returned,2023-09-12,South,1864.34,294.36,Electronics,Toronto,USA,CUST8809,Marie Chavez,ORD100130,Online,PROD52151,Young Laptops,294.36,South,Returned,131,1864.34,Consumer,2023-09-21,Second Class,Texas,Laptops,2023-09-12
ORD100131,CUST8698,PROD16639,Clothing,Jackets,Corporate,First Class,COD,Not Returned,2023-11-04,West,1462.0,110.1,Clothing,Mumbai,UK,CUST8698,Edward Thomas,ORD100131,COD,PROD16639,Occur Jackets,110.1,West,Not Returned,132,1462.0,Corporate,2023-11-08,First Class,Delhi,Jackets,2023-11-04
ORD100132,CUST9964,PROD61244,Clothing,Jackets,Corporate,Second Class,Online,Returned,2025-05-12,North,877.1,29.67,Clothing,Toronto,Canada,CUST9964,Eric Steele,ORD100132,Online,PROD61244,Traditional Jackets,29.67,North,Returned,133,877.1,Corporate,2025-05-15,Second Class,Delhi,Jackets,2025-05-12
ORD100133,CUST8088,PROD91465,Furniture,Sofas,Consumer,Second Class,COD,Not Returned,2021-02-27,North,1465.41,-81.87,Furniture,Munich,UK,CUST8088,Anthony Elliott,ORD100133,COD,PROD91465,Suddenly Sofas,-81.87,North,Not Returned,134,1465.41,Consumer,2021-03-06,Second Class,Maharashtra,Sofas,2021-02-27
ORD100134,CUST4641,PROD47632,Electronics,Laptops,Corporate,Same Day,Card,Returned,2020-12-21,North,749.24,206.61,Electronics,Delhi,Germany,CUST4641,Debra Herring,ORD100134,Card,PROD47632,Institution Laptops,206.61,North,Returned,135,749.24,Corporate,2020-12-25,Same Day,Delhi,Laptops,2020-12-21
ORD100135,CUST6976,PROD21394,Electronics,Accessories,Home Office,First Class,Online,Returned,2024-09-05,North,1100.16,25.92,Electronics,New York City,Germany,CUST6976,James Harrison,ORD100135,Online,PROD21394,Member Accessories,25.92,North,Returned,136,1100.16,Home Office,2024-09-07,First Class,Texas,Accessories,2024-09-05
ORD100136,CUST8591,PROD44642,Clothing,Shoes,Home Office,Standard,Card,Not Returned,2025-05-05,East,761.91,4.43,Clothing,New York City,USA,CUST8591,Lauren Dillon,ORD100136,Card,PROD44642,Understand Shoes,4.43,East,Not Returned,137,761.91,Home Office,2025-05-06,Standard,Texas,Shoes,2025-05-05
ORD100137,CUST6388,PROD43606,Furniture,Chairs,Consumer,Same Day,COD,Not Returned,2022-09-09,West,563.03,-6.37,Furniture,Munich,Germany,CUST6388,Cynthia Adkins,ORD100137,COD,PROD43606,Yet Chairs,-6.37,West,Not Returned,138,563.03,Consumer,2022-09-17,Same Day,New York,Chairs,2022-09-09
ORD100138,CUST5818,PROD73030,Furniture,Sofas,Corporate,Standard,Card,Returned,2023-08-16,West,1649.04,241.9,Furniture,Delhi,USA,CUST5818,Ann Moses,ORD100138,Card,PROD73030,Majority Sofas,241.9,West,Returned,139,1649.04,Corporate,2023-08-25,Standard,Maharashtra,Sofas,2023-08-16
ORD100139,CUST6707,PROD79665,Clothing,Pants,Corporate,Second Class,Online,Not Returned,2024-09-28,South,1754.31,20.88,Clothing,Los Angeles,UK,CUST6707,Andrea Howard,ORD100139,Online,PROD79665,Only Pants,20.88,South,Not Returned,140,1754.31,Corporate,2024-10-06,Second Class,Maharashtra,Pants,2024-09-28
ORD100140,CUST9438,PROD58743,Clothing,Shoes,Corporate,Second Class,Card,Not Returned,2020-12-14,South,723.62,231.93,Clothing,Mumbai,UK,CUST9438,Sandra Smith,ORD100140,Card,PROD58743,Hit Shoes,231.93,South,Not Returned,141,723.62,Corporate,2020-12-15,Second Class,Delhi,Shoes,2020-12-14
ORD100141,CUST8081,PROD91550,Furniture,Tables,Consumer,Same Day,COD,Not Returned,2022-06-24,North,1234.35,369.38,Furniture,Los Angeles,India,CUST8081,Patricia Williams,ORD100141,COD,PROD91550,Do Tables,369.38,North,Not Returned,142,1234.35,Consumer,2022-06-27,Same Day,Bavaria,Tables,2022-06-24
ORD100142,CUST2134,PROD23564,Electronics,Mobiles,Home Office,Standard,Card,Returned,2025-08-11,South,1170.88,68.41,Electronics,Houston,Canada,CUST2134,Katie Wilcox,ORD100142,Card,PROD23564,View Mobiles,68.41,South,Returned,143,1170.88,Home Office,2025-08-21,Standard,Maharashtra,Mobiles,2025-08-11
ORD100143,CUST6719,PROD33940,Clothing,Jackets,Corporate,Second Class,Online,Returned,2023-05-14,South,1416.24,245.55,Clothing,New York City,Germany,CUST6719,David Murphy,ORD100143,Online,PROD33940,Region Jackets,245.55,South,Returned,144,1416.24,Corporate,2023-05-19,Second Class,Bavaria,Jackets,2023-05-14
ORD100144,CUST3991,PROD49089,Clothing,Shirts,Consumer,Standard,Card,Not Returned,2025-09-03,South,1863.71,717.87,Clothing,New York City,UK,CUST3991,Breanna Smith,ORD100144,Card,PROD49089,Car Shirts,717.87,South,Not Returned,145,1863.71,Consumer,2025-09-05,Standard,Ontario,Shirts,2025-09-03
ORD100145,CUST3595,PROD72057,Furniture,Sofas,Consumer,Standard,COD,Returned,2021-03-06,South,1794.2,360.07,Furniture,Munich,UK,CUST3595,Daniel Martin,ORD100145,COD,PROD72057,Painting Sofas,360.07,South,Returned,146,1794.2,Consumer,2021-03-12,Standard,New York,Sofas,2021-03-06
ORD100146,CUST4860,PROD90043,Clothing,Shirts,Corporate,Second Class,Card,Not Returned,2024-02-02,East,893.67,-34.29,Clothing,Houston,India,CUST4860,Megan Thompson,ORD100146,Card,PROD90043,Computer Shirts,-34.29,East,Not Returned,147,893.67,Corporate,2024-02-04,Second Class,California,Shirts,2024-02-02
ORD100147,CUST3258,PROD87414,Electronics,Mobiles,Corporate,Second Class,COD,Not Returned,2025-01-30,East,1714.83,170.67,Electronics,Munich,USA,CUST3258,Kirk Wilson,ORD100147,COD,PROD87414,Put Mobiles,170.67,East,Not Returned,148,1714.83,Corporate,2025-02-05,Second Class,Maharashtra,Mobiles,2025-01-30
ORD100148,CUST7493,PROD67250,Electronics,Cameras,Consumer,First Class,Online,Not Returned,2024-02-20,North,1430.26,399.8,Electronics,Munich,USA,CUST7493,Craig Robinson,ORD100148,Online,PROD67250,Whether Cameras,399.8,North,Not Returned,149,1430.26,Consumer,2024-02-26,First Class,California,Cameras,2024-02-20
ORD100149,CUST3218,PROD53076,Electronics,Cameras,Home Office,Second Class,Online,Not Returned,2023-09-06,North,592.33,-19.46,Electronics,Toronto,Canada,CUST3218,Patricia Hartman,ORD100149,Online,PROD53076,Trial Cameras,-19.46,North,Not Returned,150,592.33,Home Office,2023-09-13,Second Class,Texas,Cameras,2023-09-06
ORD100150,CUST8150,PROD56743,Clothing,Shoes,Home Office,First Class,Online,Returned,2025-08-24,East,236.11,5.89,Clothing,Munich,Germany,CUST8150,Jeremy Goodman,ORD100150,Online,PROD56743,Civil Shoes,5.89,East,Returned,151,236.11,Home Office,2025-08-25,First Class,New York,Shoes,2025-08-24
